datetime,machineID,errorID
11/23/2015 6:00:00 AM,19,error5
12-08-2015 06:00,19,error1
12-10-2015 23:00,19,error1
12/22/2015 4:00:00 PM,19,error3
01-03-2015 06:00,20,error2
01-03-2015 06:00,20,error3
1/18/2015 6:00:00 AM,20,error5
1/19/2015 4:00:00 PM,20,error1
02-01-2015 02:00,20,error2
02-02-2015 06:00,20,error4
02-03-2015 23:00,20,error4
02-04-2015 22:00,20,error2
2/16/2015 11:00:00 PM,20,error1
2/17/2015 8:00:00 PM,20,error3
2/23/2015 2:00:00 PM,20,error3
2/24/2015 2:00:00 AM,20,error4
3/19/2015 6:00:00 AM,20,error2
3/19/2015 6:00:00 AM,20,error3
04-03-2015 06:00,20,error4
04-09-2015 19:00,20,error4
04-12-2015 12:00,20,error1
4/14/2015 9:00:00 AM,20,error2
4/18/2015 6:00:00 AM,20,error5
4/28/2015 6:00:00 AM,20,error3
05-05-2015 00:00,20,error4
05-07-2015 22:00,20,error4
5/16/2015 2:00:00 AM,20,error1
5/26/2015 4:00:00 AM,20,error1
06-01-2015 04:00,20,error3
06-04-2015 15:00,20,error5
07-07-2015 01:00,20,error1
07-11-2015 05:00,20,error1
7/17/2015 6:00:00 AM,20,error1
08-11-2015 21:00,20,error2
8/16/2015 1:00:00 AM,20,error3
8/16/2015 6:00:00 AM,20,error5
9/30/2015 6:00:00 AM,20,error2
9/30/2015 6:00:00 AM,20,error3
10-05-2015 00:00,20,error5
10-12-2015 10:00,20,error4
10/25/2015 1:00:00 AM,20,error2
10/30/2015 6:00:00 AM,20,error4
11-11-2015 07:00,20,error4
11/14/2015 6:00:00 AM,20,error2
11/14/2015 6:00:00 AM,20,error3
12/13/2015 6:00:00 AM,20,error1
12/14/2015 6:00:00 AM,20,error1
12/23/2015 10:00:00 AM,20,error2
12/27/2015 5:00:00 PM,20,error4
12/29/2015 6:00:00 AM,20,error5
12/30/2015 12:00:00 AM,20,error3
1/22/2015 6:00:00 AM,21,error4
2/16/2015 8:00:00 AM,21,error2
3/16/2015 3:00:00 PM,21,error2
04-07-2015 06:00,21,error5
04-08-2015 08:00,21,error1
4/26/2015 6:00:00 PM,21,error1
05-07-2015 06:00,21,error1
5/13/2015 5:00:00 AM,21,error4
6/18/2015 6:00:00 PM,21,error2
6/23/2015 9:00:00 AM,21,error1
6/26/2015 7:00:00 PM,21,error2
07-09-2015 21:00,21,error4
08-05-2015 06:00,21,error2
08-05-2015 06:00,21,error3
08-05-2015 06:00,21,error5
08-09-2015 05:00,21,error1
8/22/2015 9:00:00 PM,21,error2
8/28/2015 2:00:00 AM,21,error2
09-04-2015 06:00,21,error4
09-06-2015 08:00,21,error2
09-07-2015 22:00,21,error3
9/19/2015 6:00:00 AM,21,error5
10-04-2015 06:00,21,error2
10-04-2015 06:00,21,error3
10-05-2015 13:00,21,error4
10-09-2015 17:00,21,error1
10/22/2015 5:00:00 PM,21,error1
11-01-2015 07:00,21,error3
11-03-2015 06:00,21,error5
11-05-2015 02:00,21,error2
11-06-2015 08:00,21,error2
11-08-2015 19:00,21,error4
11-12-2015 01:00,21,error4
11/26/2015 7:00:00 PM,21,error2
12-03-2015 06:00,21,error2
12-03-2015 06:00,21,error3
12-07-2015 07:00,21,error1
12/18/2015 6:00:00 AM,21,error4
12/21/2015 3:00:00 PM,21,error1
12/26/2015 11:00:00 AM,21,error4
01-12-2015 23:00,22,error1
1/13/2015 1:00:00 AM,22,error4
1/18/2015 1:00:00 AM,22,error3
1/19/2015 9:00:00 PM,22,error5
1/22/2015 5:00:00 AM,22,error1
1/28/2015 3:00:00 AM,22,error3
02-04-2015 17:00,22,error5
02-05-2015 06:00,22,error4
2/19/2015 9:00:00 AM,22,error1
3/22/2015 6:00:00 AM,22,error2
3/22/2015 6:00:00 AM,22,error3
3/22/2015 6:00:00 AM,22,error5
3/22/2015 10:00:00 PM,22,error4
3/28/2015 3:00:00 PM,22,error3
04-01-2015 13:00,22,error3
04-06-2015 06:00,22,error4
4/21/2015 6:00:00 AM,22,error2
4/21/2015 6:00:00 AM,22,error3
4/22/2015 10:00:00 PM,22,error1
4/27/2015 10:00:00 PM,22,error2
4/28/2015 12:00:00 AM,22,error3
5/17/2015 2:00:00 PM,22,error5
5/21/2015 6:00:00 AM,22,error1
5/21/2015 6:00:00 AM,22,error4
6/20/2015 6:00:00 AM,22,error5
6/21/2015 10:00:00 PM,22,error3
07-05-2015 06:00,22,error2
07-05-2015 06:00,22,error3
07-05-2015 21:00,22,error4
07-07-2015 19:00,22,error4
7/19/2015 8:00:00 AM,22,error1
08-04-2015 06:00,22,error5
08-09-2015 00:00,22,error3
8/18/2015 7:00:00 AM,22,error1
8/19/2015 6:00:00 AM,22,error4
8/19/2015 12:00:00 PM,22,error4
8/20/2015 6:00:00 PM,22,error4
8/23/2015 10:00:00 PM,22,error4
8/27/2015 2:00:00 AM,22,error2
8/30/2015 10:00:00 AM,22,error4
9/18/2015 6:00:00 AM,22,error2
9/18/2015 6:00:00 AM,22,error3
9/25/2015 12:00:00 AM,22,error2
9/30/2015 9:00:00 AM,22,error4
10/19/2015 1:00:00 PM,22,error1
10/23/2015 6:00:00 AM,22,error1
10/30/2015 6:00:00 AM,22,error5
11-02-2015 06:00,22,error4
11-04-2015 16:00,22,error4
11-11-2015 12:00,22,error4
11/17/2015 6:00:00 AM,22,error5
11/17/2015 11:00:00 PM,22,error3
11/24/2015 2:00:00 AM,22,error1
11/27/2015 10:00:00 AM,22,error3
12-02-2015 18:00,22,error4
12-04-2015 15:00,22,error1
12-04-2015 23:00,22,error2
12/14/2015 1:00:00 AM,22,error4
12/16/2015 1:00:00 PM,22,error3
12/26/2015 11:00:00 AM,22,error1
01-04-2015 06:00,23,error2
01-04-2015 06:00,23,error3
1/19/2015 6:00:00 AM,23,error5
1/26/2015 1:00:00 AM,23,error2
1/28/2015 6:00:00 AM,23,error5
2/15/2015 1:00:00 AM,23,error5
3/20/2015 6:00:00 AM,23,error1
3/20/2015 6:00:00 AM,23,error5
04-04-2015 06:00,23,error1
04-06-2015 06:00,23,error5
04-08-2015 12:00,23,error2
04-09-2015 20:00,23,error1
05-01-2015 17:00,23,error5
05-10-2015 02:00,23,error1
06-03-2015 06:00,23,error4
6/18/2015 7:00:00 PM,23,error4
07-01-2015 00:00,23,error3
7/18/2015 6:00:00 AM,23,error2
7/18/2015 6:00:00 AM,23,error3
7/25/2015 3:00:00 AM,23,error1
08-02-2015 06:00,23,error4
8/25/2015 7:00:00 AM,23,error1
09-01-2015 06:00,23,error2
09-01-2015 06:00,23,error3
09-06-2015 13:00,23,error1
9/19/2015 5:00:00 AM,23,error1
10-01-2015 06:00,23,error4
10-01-2015 20:00,23,error2
10/16/2015 6:00:00 AM,23,error5
10/25/2015 2:00:00 PM,23,error2
10/30/2015 1:00:00 PM,23,error3
11/15/2015 6:00:00 AM,23,error4
11/20/2015 6:00:00 PM,23,error2
12/14/2015 2:00:00 PM,23,error2
12/15/2015 6:00:00 AM,23,error5
12/23/2015 1:00:00 AM,23,error4
12/31/2015 8:00:00 PM,23,error3
01-01-2015 06:00,24,error1
2/15/2015 6:00:00 AM,24,error1
2/19/2015 9:00:00 AM,24,error3
04-01-2015 06:00,24,error5
4/16/2015 6:00:00 AM,24,error4
4/22/2015 3:00:00 PM,24,error2
05-08-2015 01:00,24,error1
05-09-2015 04:00,24,error2
5/17/2015 10:00:00 AM,24,error4
06-11-2015 19:00,24,error4
6/30/2015 6:00:00 AM,24,error4
7/15/2015 4:00:00 AM,24,error3
7/18/2015 5:00:00 AM,24,error4
7/19/2015 3:00:00 PM,24,error2
7/30/2015 6:00:00 AM,24,error5
08-02-2015 06:00,24,error1
08-03-2015 14:00,24,error3
8/19/2015 12:00:00 PM,24,error1
8/19/2015 1:00:00 PM,24,error4
8/23/2015 4:00:00 AM,24,error2
8/28/2015 3:00:00 PM,24,error1
8/30/2015 11:00:00 PM,24,error1
9/14/2015 12:00:00 PM,24,error4
9/28/2015 6:00:00 AM,24,error1
10-01-2015 04:00,24,error1
10/13/2015 6:00:00 AM,24,error4
11-12-2015 06:00,24,error5
11/19/2015 3:00:00 PM,24,error4
11/27/2015 6:00:00 AM,24,error4
12-07-2015 02:00,24,error2
12/17/2015 1:00:00 AM,24,error4
12/17/2015 4:00:00 PM,24,error3
12/24/2015 7:00:00 PM,24,error3
01-06-2015 06:00,25,error1
1/24/2015 7:00:00 PM,25,error4
1/28/2015 12:00:00 AM,25,error2
02-03-2015 23:00,25,error2
2/16/2015 7:00:00 AM,25,error1
2/27/2015 9:00:00 AM,25,error4
03-04-2015 06:00,25,error1
3/17/2015 5:00:00 PM,25,error3
3/23/2015 9:00:00 PM,25,error1
4/16/2015 4:00:00 AM,25,error2
4/16/2015 1:00:00 PM,25,error2
4/28/2015 2:00:00 AM,25,error1
05-03-2015 06:00,25,error5
05-05-2015 12:00,25,error1
5/22/2015 6:00:00 AM,25,error4
06-02-2015 06:00,25,error1
06-02-2015 06:00,25,error2
06-02-2015 06:00,25,error3
06-04-2015 14:00,25,error2
06-06-2015 20:00,25,error1
06-10-2015 09:00,25,error3
06-11-2015 22:00,25,error3
6/26/2015 4:00:00 AM,25,error4
07-09-2015 10:00,25,error3
7/26/2015 3:00:00 AM,25,error1
08-03-2015 18:00,25,error3
8/16/2015 6:00:00 AM,25,error2
8/16/2015 6:00:00 AM,25,error3
8/16/2015 6:00:00 AM,25,error5
8/18/2015 12:00:00 AM,25,error2
09-01-2015 11:00,25,error3
10/15/2015 6:00:00 PM,25,error2
10/21/2015 8:00:00 PM,25,error5
10/30/2015 6:00:00 AM,25,error2
10/30/2015 6:00:00 AM,25,error3
11/29/2015 6:00:00 AM,25,error5
12-11-2015 09:00,25,error2
1/29/2015 10:00:00 PM,26,error1
2/19/2015 6:00:00 AM,26,error1
2/27/2015 1:00:00 AM,26,error4
3/17/2015 9:00:00 AM,26,error2
3/28/2015 7:00:00 AM,26,error1
04-05-2015 06:00,26,error1
4/14/2015 11:00:00 PM,26,error1
4/20/2015 1:00:00 PM,26,error3
4/25/2015 4:00:00 PM,26,error3
4/30/2015 3:00:00 PM,26,error3
05-04-2015 02:00,26,error1
05-05-2015 21:00,26,error3
5/13/2015 3:00:00 PM,26,error2
5/17/2015 4:00:00 PM,26,error1
6/20/2015 8:00:00 AM,26,error1
6/25/2015 5:00:00 AM,26,error4
07-01-2015 22:00,26,error1
07-04-2015 17:00,26,error3
07-11-2015 11:00,26,error2
7/26/2015 3:00:00 PM,26,error3
8/15/2015 11:00:00 AM,26,error1
8/16/2015 6:00:00 PM,26,error2
8/18/2015 6:00:00 AM,26,error2
8/18/2015 6:00:00 AM,26,error3
8/25/2015 5:00:00 PM,26,error4
09-02-2015 06:00,26,error1
9/17/2015 3:00:00 PM,26,error5
9/19/2015 9:00:00 AM,26,error3
10-04-2015 12:00,26,error2
10-12-2015 11:00,26,error1
10/17/2015 6:00:00 AM,26,error2
10/17/2015 6:00:00 AM,26,error3
10/24/2015 7:00:00 PM,26,error1
11-01-2015 06:00,26,error1
11-10-2015 13:00,26,error4
11/16/2015 6:00:00 AM,26,error2
11/16/2015 6:00:00 AM,26,error3
11/17/2015 6:00:00 PM,26,error4
12-05-2015 06:00,26,error3
12-07-2015 14:00,26,error4
12/25/2015 5:00:00 PM,26,error2
12/26/2015 4:00:00 AM,26,error4
01-03-2015 21:00,27,error1
01-05-2015 20:00,27,error1
01-06-2015 18:00,27,error4
01-09-2015 06:00,27,error2
01-09-2015 06:00,27,error3
1/15/2015 3:00:00 PM,27,error4
1/24/2015 6:00:00 AM,27,error1
1/31/2015 7:00:00 PM,27,error3
2/15/2015 8:00:00 AM,27,error1
2/16/2015 6:00:00 PM,27,error4
2/23/2015 6:00:00 AM,27,error2
2/23/2015 6:00:00 AM,27,error3
03-02-2015 13:00,27,error2
3/23/2015 7:00:00 AM,27,error2
04-07-2015 01:00,27,error5
4/23/2015 10:00:00 AM,27,error1
4/30/2015 11:00:00 PM,27,error3
05-08-2015 07:00,27,error3
6/21/2015 2:00:00 AM,27,error3
6/21/2015 10:00:00 AM,27,error1
6/29/2015 12:00:00 PM,27,error4
08-03-2015 13:00,27,error1
8/23/2015 2:00:00 PM,27,error3
8/31/2015 9:00:00 PM,27,error5
9/14/2015 3:00:00 AM,27,error2
10-08-2015 04:00,27,error2
10/20/2015 9:00:00 PM,27,error4
10/23/2015 6:00:00 AM,27,error2
10/25/2015 10:00:00 PM,27,error4
11-02-2015 14:00,27,error2
12/26/2015 5:00:00 PM,27,error4
01-11-2015 06:00,28,error4
1/25/2015 10:00:00 PM,28,error4
1/26/2015 2:00:00 PM,28,error1
1/27/2015 4:00:00 PM,28,error3
02-01-2015 16:00,28,error1
03-06-2015 02:00,28,error2
03-09-2015 05:00,28,error4
3/16/2015 6:00:00 AM,28,error2
3/16/2015 6:00:00 AM,28,error3
3/16/2015 12:00:00 PM,28,error2
3/30/2015 7:00:00 AM,28,error4
3/31/2015 7:00:00 AM,28,error2
04-12-2015 01:00,28,error1
4/14/2015 2:00:00 AM,28,error1
4/30/2015 6:00:00 AM,28,error1
05-10-2015 23:00,28,error1
5/24/2015 6:00:00 PM,28,error5
06-04-2015 14:00,28,error3
06-09-2015 20:00,28,error2
06-12-2015 16:00,28,error3
6/14/2015 6:00:00 AM,28,error2
6/14/2015 6:00:00 AM,28,error3
6/18/2015 5:00:00 AM,28,error3
07-08-2015 23:00,28,error4
7/13/2015 8:00:00 PM,28,error2
7/30/2015 4:00:00 AM,28,error2
08-02-2015 00:00,28,error1
08-03-2015 03:00,28,error2
8/13/2015 6:00:00 AM,28,error1
8/24/2015 6:00:00 AM,28,error3
09-07-2015 22:00,28,error2
09-09-2015 11:00,28,error2
9/28/2015 11:00:00 PM,28,error5
10/19/2015 9:00:00 AM,28,error1
11/13/2015 12:00:00 PM,28,error2
11/26/2015 11:00:00 PM,28,error1
12/17/2015 2:00:00 PM,28,error3
12/24/2015 9:00:00 AM,28,error1
12/26/2015 6:00:00 AM,28,error1
12/27/2015 4:00:00 PM,28,error1
01-06-2015 03:00,29,error1
01-09-2015 10:00,29,error1
1/19/2015 5:00:00 PM,29,error1
1/24/2015 8:00:00 PM,29,error2
1/26/2015 8:00:00 PM,29,error4
02-04-2015 20:00,29,error1
02-05-2015 01:00,29,error5
02-11-2015 18:00,29,error4
03-02-2015 06:00,29,error1
3/16/2015 11:00:00 AM,29,error3
3/17/2015 8:00:00 AM,29,error4
3/26/2015 4:00:00 PM,29,error1
3/27/2015 8:00:00 AM,29,error4
3/28/2015 11:00:00 PM,29,error4
04-04-2015 17:00,29,error3
04-09-2015 16:00,29,error1
04-10-2015 12:00,29,error2
4/17/2015 3:00:00 AM,29,error4
4/25/2015 10:00:00 PM,29,error2
05-03-2015 23:00,29,error3
05-04-2015 18:00,29,error1
5/20/2015 4:00:00 AM,29,error1
5/24/2015 6:00:00 PM,29,error2
06-12-2015 16:00,29,error2
07-06-2015 04:00,29,error5
07-06-2015 05:00,29,error1
7/14/2015 6:00:00 AM,29,error1
7/29/2015 1:00:00 AM,29,error3
7/29/2015 4:00:00 PM,29,error4
08-01-2015 02:00,29,error1
09-09-2015 11:00,29,error1
9/22/2015 4:00:00 AM,29,error4
10-01-2015 11:00,29,error1
10/13/2015 1:00:00 AM,29,error4
10/14/2015 3:00:00 PM,29,error4
11-01-2015 05:00,29,error1
11/15/2015 8:00:00 AM,29,error5
11/22/2015 3:00:00 PM,29,error2
11/27/2015 6:00:00 AM,29,error2
11/27/2015 6:00:00 AM,29,error3
12/16/2015 10:00:00 AM,29,error4
12/18/2015 3:00:00 AM,29,error1
12/24/2015 5:00:00 PM,29,error2
01-02-2015 03:00,30,error1
01-05-2015 14:00,30,error4
01-08-2015 06:00,30,error5
01-10-2015 13:00,30,error2
01-11-2015 02:00,30,error1
1/16/2015 6:00:00 AM,30,error2
1/18/2015 4:00:00 PM,30,error4
1/29/2015 11:00:00 AM,30,error2
2/13/2015 10:00:00 AM,30,error1
2/17/2015 6:00:00 AM,30,error1
3/18/2015 7:00:00 PM,30,error4
3/22/2015 12:00:00 PM,30,error4
3/24/2015 6:00:00 AM,30,error5
3/24/2015 4:00:00 PM,30,error2
04-12-2015 20:00,30,error3
4/26/2015 12:00:00 AM,30,error3
5/29/2015 10:00:00 PM,30,error1
6/13/2015 3:00:00 AM,30,error2
6/22/2015 5:00:00 PM,30,error3
07-04-2015 19:00,30,error1
7/24/2015 4:00:00 AM,30,error3
08-06-2015 06:00,30,error2
08-06-2015 06:00,30,error3
08-06-2015 06:00,30,error5
08-11-2015 23:00,30,error1
8/20/2015 10:00:00 PM,30,error1
9/25/2015 8:00:00 PM,30,error1
10-02-2015 16:00,30,error1
10-07-2015 13:00,30,error2
10/19/2015 4:00:00 AM,30,error2
10/27/2015 6:00:00 AM,30,error2
10/27/2015 6:00:00 PM,30,error5
11-02-2015 17:00,30,error4
11/13/2015 9:00:00 PM,30,error4
11/18/2015 8:00:00 PM,30,error2
11/21/2015 10:00:00 AM,30,error1
12-01-2015 13:00,30,error4
12-04-2015 06:00,30,error5
12/27/2015 5:00:00 PM,30,error1
01-01-2016 05:00,30,error2
01-05-2015 13:00,31,error1
01-08-2015 15:00,31,error2
02-03-2015 05:00,31,error2
3/22/2015 6:00:00 AM,31,error4
04-05-2015 07:00,31,error2
5/21/2015 6:00:00 AM,31,error1
5/25/2015 2:00:00 PM,31,error4
06-02-2015 22:00,31,error1
06-03-2015 19:00,31,error5
07-05-2015 06:00,31,error3
07-05-2015 06:00,31,error4
07-06-2015 23:00,31,error5
7/25/2015 11:00:00 PM,31,error2
8/28/2015 6:00:00 AM,31,error2
09-03-2015 06:00,31,error4
9/23/2015 10:00:00 AM,31,error2
10/18/2015 6:00:00 AM,31,error2
10/18/2015 6:00:00 AM,31,error3
11-07-2015 08:00,31,error1
11/14/2015 4:00:00 AM,31,error4
11/17/2015 6:00:00 AM,31,error1
11/17/2015 6:00:00 AM,31,error4
11/20/2015 7:00:00 PM,31,error1
12-03-2015 20:00,31,error2
12/15/2015 2:00:00 PM,31,error3
12/18/2015 9:00:00 AM,31,error4
01-09-2015 06:00,32,error1
02-06-2015 20:00,32,error3
02-08-2015 06:00,32,error5
2/16/2015 11:00:00 PM,32,error2
2/26/2015 5:00:00 AM,32,error4
03-04-2015 21:00,32,error5
03-10-2015 06:00,32,error1
3/27/2015 2:00:00 AM,32,error2
3/28/2015 7:00:00 AM,32,error2
04-05-2015 07:00,32,error4
04-09-2015 06:00,32,error5
4/30/2015 4:00:00 PM,32,error3
05-09-2015 06:00,32,error2
05-09-2015 06:00,32,error3
5/20/2015 10:00:00 AM,32,error2
5/23/2015 7:00:00 AM,32,error2
06-01-2015 00:00,32,error4
6/23/2015 6:00:00 AM,32,error2
6/23/2015 6:00:00 AM,32,error3
6/23/2015 6:00:00 AM,32,error5
07-07-2015 20:00,32,error4
7/30/2015 9:00:00 PM,32,error4
08-07-2015 06:00,32,error1
8/29/2015 1:00:00 PM,32,error2
09-03-2015 09:00,32,error1
09-04-2015 20:00,32,error3
09-10-2015 10:00,32,error3
09-12-2015 06:00,32,error1
9/16/2015 11:00:00 AM,32,error4
9/21/2015 6:00:00 AM,32,error5
10-07-2015 14:00,32,error2
10/26/2015 2:00:00 PM,32,error2
10/26/2015 9:00:00 PM,32,error2
11-05-2015 06:00,32,error1
11/24/2015 8:00:00 PM,32,error4
12/17/2015 5:00:00 PM,32,error4
12/23/2015 7:00:00 PM,32,error2
1/24/2015 8:00:00 AM,33,error5
1/27/2015 11:00:00 PM,33,error3
1/30/2015 6:00:00 AM,33,error1
1/30/2015 6:00:00 AM,33,error5
2/27/2015 4:00:00 AM,33,error1
3/13/2015 10:00:00 AM,33,error5
3/31/2015 6:00:00 AM,33,error5
4/14/2015 10:00:00 PM,33,error3
4/15/2015 7:00:00 PM,33,error1
4/30/2015 6:00:00 AM,33,error2
4/30/2015 6:00:00 AM,33,error3
5/23/2015 12:00:00 PM,33,error1
5/30/2015 6:00:00 AM,33,error2
5/30/2015 6:00:00 AM,33,error3
06-11-2015 02:00,33,error3
6/14/2015 6:00:00 AM,33,error5
6/14/2015 12:00:00 PM,33,error1
07-01-2015 00:00,33,error2
07-03-2015 02:00,33,error2
07-11-2015 13:00,33,error4
8/16/2015 5:00:00 PM,33,error3
8/28/2015 6:00:00 AM,33,error5
8/31/2015 12:00:00 AM,33,error1
09-11-2015 16:00,33,error1
9/14/2015 6:00:00 AM,33,error4
9/27/2015 6:00:00 AM,33,error2
9/27/2015 6:00:00 AM,33,error3
10/16/2015 12:00:00 AM,33,error2
10/24/2015 9:00:00 AM,33,error4
11-11-2015 04:00,33,error4
11-11-2015 21:00,33,error1
11/14/2015 5:00:00 PM,33,error2
11/26/2015 6:00:00 AM,33,error1
12-05-2015 02:00,33,error2
12/20/2015 2:00:00 PM,33,error5
12/24/2015 8:00:00 AM,33,error2
12/28/2015 2:00:00 AM,33,error2
1/14/2015 4:00:00 PM,34,error4
02-08-2015 04:00,34,error3
02-11-2015 14:00,34,error2
03-01-2015 09:00,34,error3
04-02-2015 13:00,34,error3
04-06-2015 17:00,34,error1
4/15/2015 6:00:00 AM,34,error1
4/27/2015 5:00:00 AM,34,error1
05-11-2015 14:00,34,error2
6/20/2015 5:00:00 AM,34,error4
6/22/2015 8:00:00 PM,34,error5
6/24/2015 12:00:00 PM,34,error1
07-09-2015 14:00,34,error2
7/25/2015 4:00:00 PM,34,error2
09-04-2015 04:00,34,error2
9/25/2015 8:00:00 AM,34,error2
9/26/2015 7:00:00 PM,34,error2
9/30/2015 7:00:00 PM,34,error1
10-01-2015 10:00,34,error4
10-03-2015 21:00,34,error4
10/23/2015 1:00:00 AM,34,error4
10/27/2015 6:00:00 AM,34,error2
10/27/2015 6:00:00 AM,34,error3
10/29/2015 6:00:00 AM,34,error3
11-07-2015 02:00,34,error2
11-11-2015 06:00,34,error1
11/25/2015 5:00:00 AM,34,error4
12-04-2015 16:00,34,error2
12-07-2015 18:00,34,error1
12-11-2015 08:00,34,error2
12-11-2015 17:00,34,error3
12/15/2015 8:00:00 PM,34,error1
12/20/2015 3:00:00 AM,34,error4
12/28/2015 9:00:00 PM,34,error2
01-02-2015 17:00,35,error1
01-05-2015 06:00,35,error5
01-06-2015 07:00,35,error4
1/23/2015 6:00:00 PM,35,error1
02-04-2015 06:00,35,error4
02-09-2015 13:00,35,error2
3/13/2015 10:00:00 AM,35,error1
3/21/2015 6:00:00 AM,35,error5
3/27/2015 5:00:00 AM,35,error4
04-05-2015 06:00,35,error4
4/13/2015 7:00:00 AM,35,error2
4/14/2015 12:00:00 PM,35,error4
05-05-2015 06:00,35,error5
05-05-2015 20:00,35,error4
5/19/2015 1:00:00 AM,35,error2
5/20/2015 6:00:00 AM,35,error1
06-01-2015 03:00,35,error1
06-08-2015 10:00,35,error2
06-09-2015 01:00,35,error1
07-05-2015 19:00,35,error2
7/19/2015 6:00:00 AM,35,error2
7/19/2015 6:00:00 AM,35,error3
7/29/2015 10:00:00 AM,35,error4
08-03-2015 06:00,35,error1
08-07-2015 11:00,35,error1
08-12-2015 15:00,35,error1
8/22/2015 2:00:00 AM,35,error4
8/28/2015 8:00:00 AM,35,error5
09-04-2015 03:00,35,error5
9/17/2015 6:00:00 AM,35,error1
9/17/2015 6:00:00 AM,35,error5
9/18/2015 6:00:00 AM,35,error1
10-09-2015 22:00,35,error4
10-11-2015 04:00,35,error4
10/24/2015 4:00:00 AM,35,error3
10/29/2015 12:00:00 AM,35,error3
12-06-2015 13:00,35,error4
12/19/2015 1:00:00 PM,35,error4
12/29/2015 2:00:00 AM,35,error5
12/30/2015 4:00:00 AM,35,error4
01-06-2015 02:00,36,error3
01-10-2015 23:00,36,error1
1/16/2015 1:00:00 AM,36,error3
1/21/2015 1:00:00 AM,36,error3
1/21/2015 10:00:00 AM,36,error1
2/19/2015 8:00:00 AM,36,error1
2/20/2015 6:00:00 AM,36,error1
2/21/2015 10:00:00 PM,36,error5
3/20/2015 2:00:00 PM,36,error1
4/21/2015 7:00:00 PM,36,error1
4/21/2015 8:00:00 PM,36,error2
4/26/2015 7:00:00 PM,36,error2
06-04-2015 10:00,36,error3
06-05-2015 06:00,36,error1
06-11-2015 06:00,36,error2
6/20/2015 6:00:00 AM,36,error2
6/20/2015 6:00:00 AM,36,error3
7/16/2015 9:00:00 AM,36,error1
7/28/2015 8:00:00 AM,36,error4
08-02-2015 04:00,36,error1
08-10-2015 14:00,36,error3
8/28/2015 6:00:00 PM,36,error1
09-03-2015 06:00,36,error2
09-03-2015 06:00,36,error3
10-02-2015 00:00,36,error4
10-04-2015 15:00,36,error3
10-04-2015 19:00,36,error2
10/20/2015 6:00:00 AM,36,error4
10/30/2015 5:00:00 AM,36,error2
10/31/2015 2:00:00 AM,36,error2
12-11-2015 11:00,36,error3
12/18/2015 4:00:00 PM,36,error4
01-03-2015 06:00,37,error5
01-04-2015 09:00,37,error2
1/13/2015 6:00:00 AM,37,error1
1/18/2015 11:00:00 PM,37,error3
1/19/2015 8:00:00 PM,37,error1
02-02-2015 06:00,37,error4
3/16/2015 11:00:00 PM,37,error1
04-02-2015 00:00,37,error4
04-03-2015 16:00,37,error3
4/18/2015 6:00:00 AM,37,error5
4/21/2015 8:00:00 AM,37,error3
4/27/2015 7:00:00 PM,37,error1
05-04-2015 22:00,37,error2
5/18/2015 6:00:00 AM,37,error4
06-02-2015 06:00,37,error5
06-02-2015 19:00,37,error3
06-03-2015 04:00,37,error2
06-04-2015 02:00,37,error1
6/17/2015 6:00:00 AM,37,error1
6/18/2015 10:00:00 PM,37,error4
07-02-2015 06:00,37,error4
07-03-2015 05:00,37,error1
07-11-2015 22:00,37,error2
7/17/2015 6:00:00 AM,37,error5
7/18/2015 2:00:00 PM,37,error2
8/16/2015 6:00:00 AM,37,error2
8/16/2015 6:00:00 AM,37,error3
8/24/2015 5:00:00 PM,37,error1
9/15/2015 6:00:00 AM,37,error2
9/15/2015 6:00:00 AM,37,error3
9/25/2015 3:00:00 PM,37,error2
9/30/2015 6:00:00 AM,37,error5
10/16/2015 5:00:00 AM,37,error4
10/17/2015 5:00:00 PM,37,error2
10/19/2015 11:00:00 AM,37,error1
11-02-2015 07:00,37,error2
11-03-2015 12:00,37,error4
11/14/2015 6:00:00 AM,37,error2
11/14/2015 6:00:00 AM,37,error3
11/23/2015 10:00:00 AM,37,error2
11/28/2015 10:00:00 PM,37,error2
11/29/2015 6:00:00 AM,37,error4
12/14/2015 6:00:00 AM,37,error5
01-07-2015 02:00,38,error4
1/16/2015 6:00:00 AM,38,error5
1/18/2015 6:00:00 AM,38,error3
1/20/2015 1:00:00 AM,38,error2
2/21/2015 10:00:00 AM,38,error2
03-03-2015 20:00,38,error4
03-12-2015 02:00,38,error4
3/22/2015 12:00:00 PM,38,error5
3/27/2015 6:00:00 PM,38,error4
04-01-2015 06:00,38,error2
04-01-2015 06:00,38,error3
04-03-2015 14:00,38,error4
4/13/2015 10:00:00 PM,38,error5
4/16/2015 6:00:00 AM,38,error5
05-01-2015 13:00,38,error2
05-09-2015 12:00,38,error3
5/21/2015 12:00:00 AM,38,error3
5/23/2015 3:00:00 PM,38,error2
06-06-2015 22:00,38,error4
6/20/2015 6:00:00 AM,38,error4
6/30/2015 6:00:00 AM,38,error2
6/30/2015 6:00:00 AM,38,error3
07-10-2015 04:00,38,error5
08-02-2015 04:00,38,error2
8/13/2015 1:00:00 PM,38,error1
8/16/2015 1:00:00 AM,38,error3
8/17/2015 1:00:00 AM,38,error4
8/18/2015 1:00:00 AM,38,error4
8/20/2015 4:00:00 PM,38,error2
8/29/2015 6:00:00 AM,38,error5
09-06-2015 00:00,38,error5
9/17/2015 10:00:00 AM,38,error1
